2013 Congressional Districts,Zip Code,Zip Code Name,Zip Code Type,Zip Code Area Name,Percent of Population,Single Location Zip Code
33,90296,Playa Del Rey,Po Box,Playa Del Rey,,*
33,90401,Santa Monica,Non Unique,Santa Monica,100.0,
33,90402,Santa Monica,Non Unique,Santa Monica,100.0,
33,90403,Santa Monica,Non Unique,Santa Monica,100.0,
33,90404,Santa Monica,Non Unique,Santa Monica,100.0,
33,90405,Santa Monica,Non Unique,Santa Monica,99.9,
33,90406,Santa Monica,Po Box,Santa Monica,,*
33,90407,Santa Monica,Po Box,Santa Monica,,*
33,90408,Santa Monica,Po Box,Santa Monica,,*
33,90409,Santa Monica,Po Box,Santa Monica,,*
33,90410,Santa Monica,Po Box,Santa Monica,,*
33,90411,Santa Monica,Po Box,Santa Monica,,*
33,90503,Torrance,Non Unique,Torrance,55.3,
33,90504,Torrance,Non Unique,Torrance,0.4,
33,90505,Torrance,Non Unique,Torrance,77.2,
33,90710,Harbor City,Non Unique,Harbor City,58.7,
33,90717,Lomita,Non Unique,Lomita,2.4,
33,90731,San Pedro,Non Unique,San Pedro,11.3,
33,90732,San Pedro,Non Unique,San Pedro,25.4,
33,90734,San Pedro,Po Box,San Pedro,,*
33,90744,Wilmington,Non Unique,Wilmington,1.4,
33,90745,Carson,Non Unique,Carson,0.0,
33,91301,Agoura Hills,Non Unique,Agoura Hills,99.7,
33,91302,Calabasas,Non Unique,Calabasas,86.5,
33,91307,West Hills,Non Unique,West Hills,0.0,
33,91316,Encino,Non Unique,Encino,0.0,
33,91356,Tarzana,Non Unique,Tarzana,0.0,
33,91361,Westlake Village,Non Unique,Westlake Village,0.0,
33,91362,Thousand Oaks,Non Unique,Thousand Oaks,0.0,
33,91364,Woodland Hills,Non Unique,Woodland Hills,3.6,
33,91372,Calabasas,Po Box,Calabasas,,*
33,91376,Agoura Hills,Po Box,Agoura Hills,,*
33,91377,Oak Park,Non Unique,Oak Park,0.0,
33,91403,Sherman Oaks,Non Unique,Sherman Oaks,0.0,
33,91423,Sherman Oaks,Non Unique,Sherman Oaks,0.0,
33,91436,Encino,Non Unique,Encino,0.1,
33,91604,Studio City,Non Unique,Studio City,0.0,
34,90004,Los Angeles,Non Unique,Los Angeles,74.4,
34,90005,Los Angeles,Non Unique,Los Angeles,90.7,
34,90006,Los Angeles,Non Unique,Los Angeles,100.0,
34,90007,Los Angeles,Non Unique,Los Angeles,6.9,
34,90010,Los Angeles,Non Unique,Los Angeles,99.8,
34,90011,Los Angeles,Non Unique,Los Angeles,0.0,
34,90012,Los Angeles,Non Unique,Los Angeles,100.0,
34,90013,Los Angeles,Non Unique,Los Angeles,100.0,
34,90014,Los Angeles,Non Unique,Los Angeles,100.0,
34,90015,Los Angeles,Non Unique,Los Angeles,95.9,
34,90017,Los Angeles,Non Unique,Los Angeles,100.0,
34,90018,Los Angeles,Non Unique,Los Angeles,5.3,
34,90019,Los Angeles,Non Unique,Los Angeles,21.3,
34,90020,Los Angeles,Non Unique,Los Angeles,97.5,
34,90021,Los Angeles,Non Unique,Los Angeles,85.7,
34,90022,Los Angeles,Non Unique,Los Angeles,0.0,
34,90023,Los Angeles,Non Unique,Los Angeles,61.6,
34,90026,Los Angeles,Non Unique,Los Angeles,41.9,
34,90029,Los Angeles,Non Unique,Los Angeles,0.0,
34,90030,Los Angeles,Po Box,Los Angeles,,*
34,90031,Los Angeles,Non Unique,Los Angeles,90.5,
34,90032,Los Angeles,Non Unique,Los Angeles,99.9,
34,90033,Los Angeles,Non Unique,Los Angeles,100.0,
34,90038,Los Angeles,Non Unique,Los Angeles,0.0,
34,90039,Los Angeles,Non Unique,Los Angeles,0.0,
34,90041,Los Angeles,Non Unique,Los Angeles,99.9,
34,90042,Los Angeles,Non Unique,Los Angeles,99.9,
34,90050,Los Angeles,Po Box,Los Angeles,,*
34,90051,Los Angeles,Po Box,Los Angeles,,*
34,90053,Los Angeles,Po Box,Los Angeles,,*
34,90054,Los Angeles,Po Box,Los Angeles,,*
34,90055,Los Angeles,Po Box,Los Angeles,,*
34,90057,Los Angeles,Non Unique,Los Angeles,100.0,
34,90058,Los Angeles,Non Unique,Los Angeles,2.9,
34,90060,Los Angeles,Po Box,Los Angeles,,*
34,90063,Los Angeles,Non Unique,Los Angeles,71.3,
34,90065,Los Angeles,Non Unique,Los Angeles,99.8,
34,90070,Los Angeles,Po Box,Los Angeles,,*
34,90071,Los Angeles,Non Unique,Los Angeles,100.0,
34,90075,Los Angeles,Po Box,Los Angeles,,*
34,90076,Los Angeles,Po Box,Los Angeles,,*
34,90079,Los Angeles,Non Unique,Los Angeles,,*
34,90081,Los Angeles,Po Box,Los Angeles,,*
34,90086,Los Angeles,Po Box,Los Angeles,,*
34,90087,Los Angeles,Po Box,Los Angeles,,*
34,90090,Dodgertown,Unique Organization,Dodgertown,,*
34,91030,South Pasadena,Non Unique,South Pasadena,0.1,
34,91105,Pasadena,Non Unique,Pasadena,0.1,
34,91204,Glendale,Non Unique,Glendale,0.0,
34,91205,Glendale,Non Unique,Glendale,0.2,
34,91206,Glendale,Non Unique,Glendale,0.1,
34,91754,Monterey Park,Non Unique,Monterey Park,0.0,
34,91801,Alhambra,Non Unique,Alhambra,0.0,
34,91803,Alhambra,Non Unique,Alhambra,0.0,
35,91708,Chino,Non Unique,Chino,99.5,
35,91709,Chino Hills,Non Unique,Chino Hills,0.0,
35,91710,Chino,Non Unique,Chino,99.2,
35,91711,Claremont,Non Unique,Claremont,0.5,
35,91724,Covina,Non Unique,Covina,0.0,
35,91730,Rancho Cucamonga,Non Unique,Rancho Cucamonga,0.2,
35,91739,Rancho Cucamonga,Non Unique,Rancho Cucamonga,0.0,
35,91743,Guasti,Po Box,Guasti,,
35,91750,La Verne,Non Unique,La Verne,0.1,
35,91752,Mira Loma,Non Unique,Mira Loma,0.0,
35,91758,Ontario,Non Unique,Ontario,,*
35,91761,Ontario,Non Unique,Ontario,100.0,
35,91762,Ontario,Non Unique,Ontario,99.9,
35,91763,Montclair,Non Unique,Montclair,99.8,
35,91764,Ontario,Non Unique,Ontario,99.5,
35,91765,Diamond Bar,Non Unique,Diamond Bar,0.5,
35,91766,Pomona,Non Unique,Pomona,99.9,
35,91767,Pomona,Non Unique,Pomona,99.0,
35,91768,Pomona,Non Unique,Pomona,99.9,
35,91769,Pomona,Po Box,Pomona,,*
35,91773,San Dimas,Non Unique,San Dimas,0.0,
35,91786,Upland,Non Unique,Upland,0.1,
35,91789,Walnut,Non Unique,Walnut,0.0,
35,92316,Bloomington,Non Unique,Bloomington,100.0,
35,92324,Colton,Non Unique,Colton,0.0,
35,92331,Fontana,Po Box,Fontana,,*
35,92334,Fontana,Po Box,Fontana,,*
35,92335,Fontana,Non Unique,Fontana,100.0,
35,92336,Fontana,Non Unique,Fontana,75.1,
35,92337,Fontana,Non Unique,Fontana,100.0,
35,92376,Rialto,Non Unique,Rialto,40.5,
35,92377,Rialto,Non Unique,Rialto,0.0,
35,92509,Riverside,Non Unique,Riverside,0.2,
35,92880,Corona,Non Unique,Corona,0.0,
36,92066,Ranchita,Non Unique,Ranchita,0.0,
36,92086,Warner Springs,Non Unique,Warner Springs,0.0,
36,92201,Indio,Non Unique,Indio,100.0,
36,92202,Indio,Po Box,Indio,,*
36,92203,Indio,Non Unique,Indio,100.0,
36,92210,Indian Wells,Non Unique,Indian Wells,100.0,
36,92211,Palm Desert,Non Unique,Palm Desert,100.0,
36,92220,Banning,Non Unique,Banning,100.0,
36,92223,Beaumont,Non Unique,Beaumont,99.8,
36,92225,Blythe,Non Unique,Blythe,100.0,
36,92226,Blythe,Po Box,Blythe,,*
36,92227,Brawley,Non Unique,Brawley,0.0,
36,92230,Cabazon,Non Unique,Cabazon,100.0,
36,92234,Cathedral City,Non Unique,Cathedral City,100.0,
36,92235,Cathedral City,Po Box,Cathedral City,,*
36,92236,Coachella,Non Unique,Coachella,100.0,
36,92239,Desert Center,Po Box,Desert Center,100.0,
36,92240,Desert Hot Springs,Non Unique,Desert Hot Springs,100.0,
36,92241,Desert Hot Springs,Non Unique,Desert Hot Springs,100.0,
36,92247,La Quinta,Po Box,La Quinta,,*
36,92248,La Quinta,Po Box,La Quinta,,*
36,92252,Joshua Tree,Non Unique,Joshua Tree,0.0,
36,92253,La Quinta,Non Unique,La Quinta,100.0,
36,92254,Mecca,Non Unique,Mecca,100.0,
36,92255,Palm Desert,Po Box,Palm Desert,,*
36,92256,Morongo Valley,Non Unique,Morongo Valley,0.0,
36,92257,Niland,Non Unique,Niland,0.0,
36,92258,North Palm Springs,Po Box,North Palm Springs,100.0,
36,92260,Palm Desert,Non Unique,Palm Desert,100.0,
36,92261,Palm Desert,Po Box,Palm Desert,,*
36,92262,Palm Springs,Non Unique,Palm Springs,100.0,
36,92263,Palm Springs,Po Box,Palm Springs,,*
36,92264,Palm Springs,Non Unique,Palm Springs,100.0,
36,92266,Palo Verde,Po Box,Palo Verde,0.0,
36,92270,Rancho Mirage,Non Unique,Rancho Mirage,100.0,
36,92274,Thermal,Non Unique,Thermal,74.5,
36,92275,Salton City,Po Box,Salton City,,*
36,92276,Thousand Palms,Non Unique,Thousand Palms,100.0,
36,92277,Twentynine Palms,Non Unique,Twentynine Palms,0.0,
36,92280,Vidal,Non Unique,Vidal,0.0,
36,92282,Whitewater,Non Unique,Whitewater,100.0,
36,92283,Winterhaven,Non Unique,Winterhaven,0.0,
36,92284,Yucca Valley,Non Unique,Yucca Valley,0.0,
36,92320,Calimesa,Non Unique,Calimesa,100.0,
36,92339,Forest Falls,Non Unique,Forest Falls,0.0,
36,92373,Redlands,Non Unique,Redlands,0.4,
36,92399,Yucaipa,Non Unique,Yucaipa,1.2,
36,92536,Aguanga,Non Unique,Aguanga,57.6,
36,92539,Anza,Non Unique,Anza,100.0,
36,92543,Hemet,Non Unique,Hemet,98.4,
36,92544,Hemet,Non Unique,Hemet,93.6,
36,92545,Hemet,Non Unique,Hemet,92.6,
36,92546,Hemet,Po Box,Hemet,,*
36,92549,Idyllwild,Non Unique,Idyllwild,100.0,
36,92555,Moreno Valley,Non Unique,Moreno Valley,0.0,
36,92561,Mountain Center,Non Unique,Mountain Center,100.0,
36,92567,Nuevo,Non Unique,Nuevo,0.0,
36,92581,San Jacinto,Po Box,San Jacinto,,*
36,92582,San Jacinto,Non Unique,San Jacinto,99.8,
36,92583,San Jacinto,Non Unique,San Jacinto,100.0,
37,90003,Los Angeles,Non Unique,Los Angeles,3.6,
37,90005,Los Angeles,Non Unique,Los Angeles,7.8,
37,90007,Los Angeles,Non Unique,Los Angeles,93.1,
37,90008,Los Angeles,Non Unique,Los Angeles,100.0,
37,90010,Los Angeles,Non Unique,Los Angeles,0.2,
37,90011,Los Angeles,Non Unique,Los Angeles,1.2,
37,90015,Los Angeles,Non Unique,Los Angeles,3.9,
37,90016,Los Angeles,Non Unique,Los Angeles,100.0,
37,90018,Los Angeles,Non Unique,Los Angeles,94.7,
37,90019,Los Angeles,Non Unique,Los Angeles,78.7,
37,90024,Los Angeles,Non Unique,Los Angeles,30.5,
37,90025,Los Angeles,Non Unique,Los Angeles,98.8,
37,90034,Los Angeles,Non Unique,Los Angeles,100.0,
37,90035,Los Angeles,Non Unique,Los Angeles,99.9,
37,90036,Los Angeles,Non Unique,Los Angeles,12.8,
37,90037,Los Angeles,Non Unique,Los Angeles,75.9,
37,90043,Los Angeles,Non Unique,Los Angeles,99.9,
37,90044,Los Angeles,Non Unique,Los Angeles,39.9,
37,90045,Los Angeles,Non Unique,Los Angeles,0.0,
37,90047,Los Angeles,Non Unique,Los Angeles,50.2,
37,90048,Los Angeles,Non Unique,Los Angeles,6.7,
37,90049,Los Angeles,Non Unique,Los Angeles,0.0,
37,90056,Los Angeles,Non Unique,Los Angeles,99.8,
37,90062,Los Angeles,Non Unique,Los Angeles,100.0,
37,90064,Los Angeles,Non Unique,Los Angeles,100.0,
37,90066,Los Angeles,Non Unique,Los Angeles,99.6,
37,90067,Los Angeles,Non Unique,Los Angeles,99.7,
37,90082,Los Angeles,Po Box,Los Angeles,,*
37,90089,University Of Southern Ca,Unique Organization,Los Angeles,100.0,
37,90094,Playa Vista,Non Unique,Playa Vista,0.0,
37,90210,Beverly Hills,Non Unique,Beverly Hills,0.0,
37,90211,Beverly Hills,Non Unique,Beverly Hills,0.6,
37,90212,Beverly Hills,Non Unique,Beverly Hills,0.4,
37,90230,Culver City,Non Unique,Culver City,100.0,
37,90231,Culver City,Po Box,Culver City,,*
37,90232,Culver City,Non Unique,Culver City,100.0,
37,90233,Culver City,Po Box,Culver City,,*
37,90291,Venice,Non Unique,Venice,9.8,
37,90292,Marina Del Rey,Non Unique,Marina Del Rey,14.0,
37,90302,Inglewood,Non Unique,Inglewood,0.0,
37,90305,Inglewood,Non Unique,Inglewood,0.0,
37,90405,Santa Monica,Non Unique,Santa Monica,0.1,
38,90022,Los Angeles,Non Unique,Los Angeles,0.2,
38,90040,Los Angeles,Non Unique,Los Angeles,0.3,
38,90240,Downey,Non Unique,Downey,0.0,
38,90241,Downey,Non Unique,Downey,0.0,
38,90242,Downey,Non Unique,Downey,0.0,
38,90601,Whittier,Non Unique,Whittier,91.1,
38,90602,Whittier,Non Unique,Whittier,100.0,
38,90603,Whittier,Non Unique,Whittier,99.9,
38,90604,Whittier,Non Unique,Whittier,100.0,
38,90605,Whittier,Non Unique,Whittier,100.0,
38,90606,Whittier,Non Unique,Whittier,100.0,
38,90607,Whittier,Po Box,Whittier,,*
38,90608,Whittier,Po Box,Whittier,,*
38,90609,Whittier,Po Box,Whittier,,*
38,90610,Whittier,Po Box,Whittier,,*
38,90620,Buena Park,Non Unique,Buena Park,0.5,
38,90621,Buena Park,Non Unique,Buena Park,0.1,
38,90623,La Palma,Non Unique,La Palma,99.4,
38,90630,Cypress,Non Unique,Cypress,1.8,
38,90631,La Habra,Non Unique,La Habra,0.1,
38,90637,La Mirada,Po Box,La Mirada,,*
38,90638,La Mirada,Non Unique,La Mirada,99.1,
38,90639,Biola University,Unique Organization,La Mirada,,*
38,90640,Montebello,Non Unique,Montebello,99.9,
38,90650,Norwalk,Non Unique,Norwalk,100.0,
38,90651,Norwalk,Po Box,Norwalk,,*
38,90652,Norwalk,Po Box,Norwalk,,*
38,90660,Pico Rivera,Non Unique,Pico Rivera,100.0,
38,90661,Pico Rivera,Po Box,Pico Rivera,,*
38,90662,Pico Rivera,Po Box,Pico Rivera,,*
38,90670,Santa Fe Springs,Non Unique,Santa Fe Springs,100.0,
38,90701,Artesia,Non Unique,Artesia,100.0,
38,90702,Artesia,Po Box,Artesia,,*
38,90703,Cerritos,Non Unique,Cerritos,100.0,
38,90706,Bellflower,Non Unique,Bellflower,53.4,
38,90707,Bellflower,Po Box,Bellflower,,*
38,90711,Lakewood,Po Box,Lakewood,,*
38,90712,Lakewood,Non Unique,Lakewood,70.7,
38,90713,Lakewood,Non Unique,Lakewood,69.6,
38,90714,Lakewood,Po Box,Lakewood,,*
38,90715,Lakewood,Non Unique,Lakewood,100.0,
38,90716,Hawaiian Gardens,Non Unique,Hawaiian Gardens,98.7,
38,90723,Paramount,Non Unique,Paramount,0.0,
38,90805,Long Beach,Non Unique,Long Beach,0.1,
38,90807,Long Beach,Non Unique,Long Beach,0.0,
38,90808,Long Beach,Non Unique,Long Beach,0.0,
38,91731,El Monte,Non Unique,El Monte,0.0,
38,91733,South El Monte,Non Unique,South El Monte,50.5,
38,91745,Hacienda Heights,Non Unique,Hacienda Heights,0.0,
38,91754,Monterey Park,Non Unique,Monterey Park,0.0,
38,91755,Monterey Park,Non Unique,Monterey Park,0.3,
38,91770,Rosemead,Non Unique,Rosemead,1.0,
38,92833,Fullerton,Non Unique,Fullerton,0.0,
39,90603,Whittier,Non Unique,Whittier,0.1,
39,90605,Whittier,Non Unique,Whittier,0.0,
39,90620,Buena Park,Non Unique,Buena Park,56.3,
39,90621,Buena Park,Non Unique,Buena Park,99.9,
39,90622,Buena Park,Po Box,Buena Park,,*
39,90624,Buena Park,Po Box,Buena Park,,*
39,90631,La Habra,Non Unique,La Habra,99.9,
39,90632,La Habra,Po Box,La Habra,,*
39,90633,La Habra,Po Box,La Habra,,*
39,90638,La Mirada,Non Unique,La Mirada,0.9,
39,91708,Chino,Non Unique,Chino,0.5,
39,91709,Chino Hills,Non Unique,Chino Hills,100.0,
39,91710,Chino,Non Unique,Chino,0.8,
39,91724,Covina,Non Unique,Covina,5.1,
39,91745,Hacienda Heights,Non Unique,Hacienda Heights,100.0,
39,91746,La Puente,Non Unique,La Puente,0.1,
39,91748,Rowland Heights,Non Unique,Rowland Heights,100.0,
39,91765,Diamond Bar,Non Unique,Diamond Bar,99.5,
39,91766,Pomona,Non Unique,Pomona,0.1,
39,91768,Pomona,Non Unique,Pomona,0.1,
39,91788,Walnut,Po Box,Walnut,,*
39,91789,Walnut,Non Unique,Walnut,99.7,
39,91791,West Covina,Non Unique,West Covina,0.0,
39,91792,West Covina,Non Unique,West Covina,0.3,
39,91795,Federal Home Loan Bank,Unique Organization,Walnut,,*
39,92801,Anaheim,Non Unique,Anaheim,0.3,
39,92805,Anaheim,Non Unique,Anaheim,0.0,
39,92806,Anaheim,Non Unique,Anaheim,0.2,
39,92807,Anaheim,Non Unique,Anaheim,45.4,
39,92808,Anaheim,Non Unique,Anaheim,0.0,
39,92817,Anaheim,Po Box,Anaheim,,*
39,92821,Brea,Non Unique,Brea,100.0,
39,92822,Brea,Po Box,Brea,,*
39,92823,Brea,Non Unique,Brea,100.0,
39,92831,Fullerton,Non Unique,Fullerton,99.6,
39,92832,Fullerton,Non Unique,Fullerton,99.9,
39,92833,Fullerton,Non Unique,Fullerton,100.0,
39,92834,Fullerton,Po Box,Fullerton,,*
39,92835,Fullerton,Non Unique,Fullerton,100.0,
39,92836,Fullerton,Po Box,Fullerton,,*
39,92837,Fullerton,Po Box,Fullerton,,*
39,92865,Orange,Non Unique,Orange,0.1,
39,92867,Orange,Non Unique,Orange,0.0,
39,92870,Placentia,Non Unique,Placentia,100.0,
39,92871,Placentia,Po Box,Placentia,,*
39,92880,Corona,Non Unique,Corona,0.0,
39,92885,Yorba Linda,Po Box,Yorba Linda,,*
39,92886,Yorba Linda,Non Unique,Yorba Linda,100.0,
39,92887,Yorba Linda,Non Unique,Yorba Linda,99.8,
39,92899,Anaheim,Non Unique,Anaheim,,*
40,90001,Los Angeles,Non Unique,Los Angeles,87.4,
40,90002,Los Angeles,Non Unique,Los Angeles,0.0,
40,90003,Los Angeles,Non Unique,Los Angeles,43.2,
40,90007,Los Angeles,Non Unique,Los Angeles,0.0,
40,90011,Los Angeles,Non Unique,Los Angeles,98.8,
40,90015,Los Angeles,Non Unique,Los Angeles,0.2,
40,90021,Los Angeles,Non Unique,Los Angeles,14.3,
40,90022,Los Angeles,Non Unique,Los Angeles,99.8,
40,90023,Los Angeles,Non Unique,Los Angeles,38.4,
40,90037,Los Angeles,Non Unique,Los Angeles,24.1,
40,90040,Los Angeles,Non Unique,Los Angeles,99.7,
40,90052,Los Angeles,Po Box,Los Angeles,,*
40,90058,Los Angeles,Non Unique,Los Angeles,97.1,
40,90063,Los Angeles,Non Unique,Los Angeles,28.7,
40,90074,Bank Of America,Unique Organization,Los Angeles,,*
40,90084,Wells Fargo,Unique Organization,Los Angeles,,*
40,90088,Wells Fargo,Unique Organization,Los Angeles,,*
40,90091,Los Angeles,Po Box,Los Angeles,,*
40,90096,Shared Firm Zip Code,Unique Organization,Los Angeles,,*
40,90099,Los Angeles,Non Unique,Los Angeles,,*
40,90101,Los Angeles,Non Unique,Los Angeles,,*
40,90103,Rodale Press,Unique Organization,Los Angeles,,*
40,90189,Citibank,Unique Organization,Los Angeles,,*
40,90201,Bell Gardens,Non Unique,Bell Gardens,100.0,
40,90202,Bell,Po Box,Bell,,*
40,90221,Compton,Non Unique,Compton,0.0,
40,90239,Downey,Po Box,Downey,,*
40,90240,Downey,Non Unique,Downey,100.0,
40,90241,Downey,Non Unique,Downey,100.0,
40,90242,Downey,Non Unique,Downey,99.5,
40,90255,Huntington Park,Non Unique,Huntington Park,78.7,
40,90262,Lynwood,Non Unique,Lynwood,0.0,
40,90270,Maywood,Non Unique,Maywood,100.0,
40,90280,South Gate,Non Unique,South Gate,0.9,
40,90311,Inglewood,Non Unique,Inglewood,,*
40,90640,Montebello,Non Unique,Montebello,0.1,
40,90650,Norwalk,Non Unique,Norwalk,0.0,
40,90660,Pico Rivera,Non Unique,Pico Rivera,0.0,
40,90670,Santa Fe Springs,Non Unique,Santa Fe Springs,0.0,
40,90706,Bellflower,Non Unique,Bellflower,46.6,
40,90723,Paramount,Non Unique,Paramount,99.8,
40,90805,Long Beach,Non Unique,Long Beach,0.0,
40,91754,Monterey Park,Non Unique,Monterey Park,0.2,
41,91752,Mira Loma,Non Unique,Mira Loma,66.0,
41,91761,Ontario,Non Unique,Ontario,0.0,
41,92223,Beaumont,Non Unique,Beaumont,0.0,
41,92313,Grand Terrace,Non Unique,Grand Terrace,0.1,
41,92316,Bloomington,Non Unique,Bloomington,0.0,
41,92320,Calimesa,Non Unique,Calimesa,0.0,
41,92324,Colton,Non Unique,Colton,1.7,
41,92337,Fontana,Non Unique,Fontana,0.0,
41,92354,Loma Linda,Non Unique,Loma Linda,0.0,
41,92373,Redlands,Non Unique,Redlands,1.5,
41,92501,Riverside,Non Unique,Riverside,100.0,
41,92502,Riverside,Po Box,Riverside,,*
41,92503,Riverside,Non Unique,Riverside,77.2,
41,92504,Riverside,Non Unique,Riverside,86.9,
41,92505,Riverside,Non Unique,Riverside,99.9,
41,92506,Riverside,Non Unique,Riverside,97.8,
41,92507,Riverside,Non Unique,Riverside,100.0,
41,92508,Riverside,Non Unique,Riverside,87.3,
41,92509,Riverside,Non Unique,Riverside,99.8,
41,92513,Riverside,Po Box,Riverside,,*
41,92514,Riverside,Po Box,Riverside,,*
41,92515,Riverside,Po Box,Riverside,,*
41,92516,Riverside,Po Box,Riverside,,*
41,92517,Riverside,Po Box,Riverside,,*
41,92518,March Air Reserve Base,Non Unique,March Air Reserve Base,100.0,
41,92519,Riverside,Po Box,Riverside,,*
41,92521,Univ Of Ca Riverside,Unique Organization,Riverside,,*
41,92522,City Of Riverside,Unique Organization,Riverside,,*
41,92551,Moreno Valley,Non Unique,Moreno Valley,100.0,
41,92552,Moreno Valley,Po Box,Moreno Valley,,*
41,92553,Moreno Valley,Non Unique,Moreno Valley,100.0,
41,92554,Moreno Valley,Po Box,Moreno Valley,,*
41,92555,Moreno Valley,Non Unique,Moreno Valley,99.8,
41,92556,Moreno Valley,Po Box,Moreno Valley,,*
41,92557,Moreno Valley,Non Unique,Moreno Valley,100.0,
41,92570,Perris,Non Unique,Perris,89.3,
41,92571,Perris,Non Unique,Perris,97.8,
41,92572,Perris,Po Box,Perris,,*
41,92585,Sun City,Non Unique,Sun City,0.0,
41,92587,Sun City,Non Unique,Sun City,0.3,
41,92599,Starcrest Of Cal,Unique Organization,Perris,,*
41,92860,Norco,Non Unique,Norco,0.1,
41,92879,Corona,Non Unique,Corona,0.0,
42,91708,Chino,Non Unique,Chino,0.0,
42,91709,Chino Hills,Non Unique,Chino Hills,0.0,
42,91752,Mira Loma,Non Unique,Mira Loma,34.0,
42,91761,Ontario,Non Unique,Ontario,0.0,
42,91762,Ontario,Non Unique,Ontario,0.1,
42,92028,Fallbrook,Non Unique,Fallbrook,0.0,
42,92059,Pala,Non Unique,Pala,0.0,
42,92086,Warner Springs,Non Unique,Warner Springs,0.0,
42,92223,Beaumont,Non Unique,Beaumont,0.2,
42,92503,Riverside,Non Unique,Riverside,22.8,
42,92504,Riverside,Non Unique,Riverside,13.1,
42,92505,Riverside,Non Unique,Riverside,0.1,
42,92506,Riverside,Non Unique,Riverside,2.2,
42,92508,Riverside,Non Unique,Riverside,12.7,
42,92530,Lake Elsinore,Non Unique,Lake Elsinore,100.0,
42,92531,Lake Elsinore,Po Box,Lake Elsinore,,*
42,92532,Lake Elsinore,Non Unique,Lake Elsinore,100.0,
42,92536,Aguanga,Non Unique,Aguanga,42.4,
42,92543,Hemet,Non Unique,Hemet,1.6,
42,92544,Hemet,Non Unique,Hemet,6.4,
42,92545,Hemet,Non Unique,Hemet,7.4,
42,92548,Homeland,Non Unique,Homeland,100.0,
42,92555,Moreno Valley,Non Unique,Moreno Valley,0.2,
42,92562,Murrieta,Non Unique,Murrieta,100.0,
42,92563,Murrieta,Non Unique,Murrieta,100.0,
42,92564,Murrieta,Po Box,Murrieta,,*
42,92567,Nuevo,Non Unique,Nuevo,100.0,
42,92570,Perris,Non Unique,Perris,10.7,
42,92571,Perris,Non Unique,Perris,2.2,
42,92582,San Jacinto,Non Unique,San Jacinto,0.2,
42,92583,San Jacinto,Non Unique,San Jacinto,0.0,
42,92584,Menifee,Non Unique,Menifee,100.0,
42,92585,Sun City,Non Unique,Sun City,100.0,
42,92586,Sun City,Non Unique,Sun City,100.0,
42,92587,Sun City,Non Unique,Sun City,99.7,
42,92590,Temecula,Non Unique,Temecula,51.6,
42,92591,Temecula,Non Unique,Temecula,52.9,
42,92592,Temecula,Non Unique,Temecula,15.5,
42,92595,Wildomar,Non Unique,Wildomar,100.0,
42,92596,Winchester,Non Unique,Winchester,100.0,
42,92675,San Juan Capistrano,Non Unique,San Juan Capistrano,0.0,
42,92676,Silverado,Non Unique,Silverado,0.0,
42,92679,Trabuco Canyon,Non Unique,Trabuco Canyon,0.0,
42,92808,Anaheim,Non Unique,Anaheim,0.0,
42,92860,Norco,Non Unique,Norco,99.9,
42,92877,Corona,Po Box,Corona,,*
42,92878,Corona,Po Box,Corona,,*
42,92879,Corona,Non Unique,Corona,100.0,
42,92880,Corona,Non Unique,Corona,100.0,
42,92881,Corona,Non Unique,Corona,100.0,
42,92882,Corona,Non Unique,Corona,100.0,
42,92883,Corona,Non Unique,Corona,100.0,
43,90001,Los Angeles,Non Unique,Los Angeles,5.7,
43,90002,Los Angeles,Non Unique,Los Angeles,27.5,
43,90003,Los Angeles,Non Unique,Los Angeles,53.2,
43,90009,Los Angeles,Po Box,Los Angeles,,*
43,90043,Los Angeles,Non Unique,Los Angeles,0.1,
43,90044,Los Angeles,Non Unique,Los Angeles,60.1,
43,90045,Los Angeles,Non Unique,Los Angeles,99.9,
43,90047,Los Angeles,Non Unique,Los Angeles,49.8,
43,90056,Los Angeles,Non Unique,Los Angeles,0.2,
43,90059,Los Angeles,Non Unique,Los Angeles,16.9,
43,90061,Los Angeles,Non Unique,Los Angeles,47.5,
43,90066,Los Angeles,Non Unique,Los Angeles,0.4,
43,90080,Los Angeles,Po Box,Los Angeles,,*
43,90083,Los Angeles,Po Box,Los Angeles,,*
43,90094,Playa Vista,Non Unique,Playa Vista,100.0,
43,90230,Culver City,Non Unique,Culver City,0.0,
43,90245,El Segundo,Non Unique,El Segundo,0.1,
43,90247,Gardena,Non Unique,Gardena,100.0,
43,90248,Gardena,Non Unique,Gardena,83.2,
43,90249,Gardena,Non Unique,Gardena,100.0,
43,90250,Hawthorne,Non Unique,Hawthorne,100.0,
43,90251,Hawthorne,Po Box,Hawthorne,,*
43,90260,Lawndale,Non Unique,Lawndale,99.9,
43,90261,Lawndale,Non Unique,Lawndale,,*
43,90266,Manhattan Beach,Non Unique,Manhattan Beach,0.0,
43,90274,Palos Verdes Peninsula,Non Unique,Palos Verdes Peninsula,0.2,
43,90275,Rancho Palos Verdes,Non Unique,Rancho Palos Verdes,0.1,
43,90278,Redondo Beach,Non Unique,Redondo Beach,0.0,
43,90293,Playa Del Rey,Non Unique,Playa Del Rey,75.5,
43,90301,Inglewood,Non Unique,Inglewood,100.0,
43,90302,Inglewood,Non Unique,Inglewood,100.0,
43,90303,Inglewood,Non Unique,Inglewood,100.0,
